#TS 	 TEMP
14030 	 368.4770
14040 	 371.1455
14050 	 373.2941
14060 	 370.8099
14070 	 368.1308
14080 	 370.8883
14090 	 368.2658
14100 	 370.1695
14110 	 374.3082
14120 	 370.6896
14130 	 370.4699
14140 	 373.1862
14150 	 370.8611
14160 	 372.3553
14170 	 366.5157
14180 	 367.4391
14190 	 371.6966
14200 	 371.1845
14210 	 374.1248
14220 	 375.5110
14230 	 369.1935
14240 	 371.4208
14250 	 371.1648
14260 	 367.9379
14270 	 367.6451
14280 	 371.3861
14290 	 369.6255
14300 	 368.4188
14310 	 366.1190
14320 	 370.9230
14330 	 372.2177
14340 	 366.6266
14350 	 367.2136
14360 	 368.6896
14370 	 365.6397
14380 	 374.1603
14390 	 370.9537
14400 	 374.3558
14410 	 374.2242
14420 	 371.5422
14430 	 367.5826
14440 	 369.4413
14450 	 371.5008
14460 	 365.8020
14470 	 366.3849
14480 	 367.8535
14490 	 365.2778
14500 	 369.6928
14510 	 366.4690
14520 	 367.4202
14530 	 362.0217
14540 	 368.5873
14550 	 368.6452
14560 	 368.7341
14570 	 364.1970
14580 	 369.9328
14590 	 365.8178
14600 	 369.3639
14610 	 371.3775
14620 	 370.9004
14630 	 365.0086
14640 	 372.2261
14650 	 370.4387
14660 	 377.2956
14670 	 370.8632
14680 	 368.7603
14690 	 373.2440
14700 	 372.5126
14710 	 369.7285
14720 	 365.9736
14730 	 370.6638
14740 	 377.6467
14750 	 370.4778
14760 	 375.1133
14770 	 371.3175
14780 	 371.9368
14790 	 372.1184
14800 	 367.7311
14810 	 371.3312
14820 	 373.7425
14830 	 369.5086
14840 	 366.5491
14850 	 371.8542
14860 	 371.5145
14870 	 373.7540
14880 	 372.6095
14890 	 371.0286
14900 	 372.5996
14910 	 376.9785
14920 	 371.9516
14930 	 377.6413
14940 	 378.1151
14950 	 377.7378
14960 	 374.9272
14970 	 372.3202
14980 	 370.0303
14990 	 375.6533
15000 	 362.9108
15010 	 365.5322
15020 	 371.9939
15030 	 368.0532
15040 	 367.4908
15050 	 373.6371
15060 	 376.9036
15070 	 370.4003
15080 	 368.5428
15090 	 368.3084
15100 	 374.9403
15110 	 375.2193
15120 	 374.9179
15130 	 372.6766
15140 	 367.1007
15150 	 369.0113
15160 	 372.0998
15170 	 368.5626
15180 	 373.5946
15190 	 373.8439
15200 	 373.1940
15210 	 367.3360
15220 	 369.3408
15230 	 374.8847
15240 	 370.1266
15250 	 368.3338
15260 	 371.1529
15270 	 363.8147
15280 	 368.3040
15290 	 370.1559
15300 	 369.7813
15310 	 371.9038
15320 	 370.6892
15330 	 369.6396
15340 	 373.5976
15350 	 370.6450
15360 	 367.5482
15370 	 368.2099
15380 	 367.6455
15390 	 365.8070
15400 	 372.5698
15410 	 369.3788
15420 	 364.0035
15430 	 374.4465
15440 	 374.5830
15450 	 371.9610
15460 	 378.5860
15470 	 377.4567
15480 	 376.8446
15490 	 375.3656
15500 	 374.2864
15510 	 373.5274
15520 	 367.6875
15530 	 368.2800
15540 	 377.4069
15550 	 371.7337
15560 	 373.0756
15570 	 368.8100
15580 	 374.5747
15590 	 370.0543
15600 	 362.1385
15610 	 371.9427
15620 	 366.5952
15630 	 367.6510
15640 	 366.4137
15650 	 374.0286
15660 	 367.7060
15670 	 366.5534
15680 	 368.1651
15690 	 368.8348
15700 	 374.7050
15710 	 371.0265
15720 	 372.7388
15730 	 369.1212
15740 	 380.8754
15750 	 374.7596
15760 	 374.8945
15770 	 367.8716
15780 	 372.1299
15790 	 361.7983
15800 	 373.0688
15810 	 369.1468
15820 	 368.7438
15830 	 363.1256
15840 	 373.9859
15850 	 367.9464
15860 	 368.6602
15870 	 363.8707
15880 	 373.7779
15890 	 371.8444
15900 	 365.5260
15910 	 363.2928
15920 	 367.6616
15930 	 367.0600
15940 	 372.9707
15950 	 369.7416
15960 	 369.8083
15970 	 370.2077
15980 	 364.5588
15990 	 373.3439
16000 	 373.3272
16010 	 369.2992
16020 	 373.6307
16030 	 373.5542
16040 	 371.0648
16050 	 373.9135
16060 	 369.9309
16070 	 372.0567
16080 	 369.3035
16090 	 368.2948
16100 	 372.7325
16110 	 376.9267
16120 	 373.8714
16130 	 368.3640
16140 	 374.0559
16150 	 377.3533
16160 	 373.6119
16170 	 368.4935
16180 	 371.1152
16190 	 365.8316
16200 	 372.4916
16210 	 369.5993
16220 	 370.7640
16230 	 366.5756
16240 	 365.4963
16250 	 371.6035
16260 	 372.0125
16270 	 373.1257
16280 	 375.3753
16290 	 368.8570
16300 	 372.5294
16310 	 372.7394
16320 	 372.8197
16330 	 371.0501
16340 	 368.2108
16350 	 373.1391
16360 	 367.3604
16370 	 369.5839
16380 	 365.8232
16390 	 372.3381
16400 	 368.5560
16410 	 370.2364
16420 	 369.0699
16430 	 364.6028
16440 	 371.7713
16450 	 366.7458
16460 	 363.8808
16470 	 368.3037
16480 	 369.7866
16490 	 368.6766
16500 	 367.0825
16510 	 369.3000
16520 	 375.3911
16530 	 370.1352
16540 	 365.9078
16550 	 378.3370
16560 	 373.0675
16570 	 369.7477
16580 	 367.3265
16590 	 364.4980
16600 	 372.0867
16610 	 369.4436
16620 	 373.2218
16630 	 372.6600
16640 	 373.5131
16650 	 371.0678
16660 	 373.2492
16670 	 365.9844
16680 	 372.7650
16690 	 365.9228
16700 	 364.7742
16710 	 371.2845
16720 	 369.8217
16730 	 365.0321
16740 	 365.4908
16750 	 376.5412
16760 	 368.3269
16770 	 368.8375
16780 	 372.7810
16790 	 373.4870
16800 	 374.9148
16810 	 371.2130
16820 	 371.3899
16830 	 370.0191
16840 	 368.5156
16850 	 373.0881
16860 	 368.0611
16870 	 371.2529
16880 	 364.1471
16890 	 369.1436
16900 	 369.4725
16910 	 366.4602
16920 	 372.8410
16930 	 368.8823
16940 	 361.8000
16950 	 374.1912
16960 	 369.7960
16970 	 367.3233
16980 	 371.5881
16990 	 366.5348
17000 	 371.5335
17010 	 372.6768
17020 	 369.6732
17030 	 376.9581
17040 	 368.2109
17050 	 372.7412
17060 	 372.0190
17070 	 366.3490
17080 	 372.5096
17090 	 375.2273
17100 	 371.9453
17110 	 372.8330
17120 	 374.3526
17130 	 374.2641
17140 	 376.2496
17150 	 373.4673
17160 	 369.9378
17170 	 374.5652
17180 	 369.9579
17190 	 372.2914
17200 	 372.2524
17210 	 370.5158
17220 	 370.4570
17230 	 366.0268
17240 	 373.0548
17250 	 373.3702
17260 	 371.9693
17270 	 370.7474
17280 	 370.2626
17290 	 373.4216
17300 	 374.3980
17310 	 371.3823
17320 	 377.5068
17330 	 370.1660
17340 	 369.5687
17350 	 373.9694
17360 	 376.8120
17370 	 373.2698
17380 	 378.3271
17390 	 369.0334
17400 	 375.3961
17410 	 371.8798
17420 	 373.2087
17430 	 375.2850
17440 	 375.7492
17450 	 372.1804
17460 	 374.1074
17470 	 376.0727
17480 	 372.8173
17490 	 369.3412
17500 	 364.2012
17510 	 370.2423
17520 	 371.2903
17530 	 369.2855
17540 	 367.4949
17550 	 370.6013
17560 	 374.2401
17570 	 372.1598
17580 	 366.0704
17590 	 370.5683
17600 	 370.4646
17610 	 372.2651
17620 	 368.7075
17630 	 366.6020
17640 	 369.6812
17650 	 371.1341
17660 	 370.1018
17670 	 376.3707
17680 	 370.1694
17690 	 373.7194
17700 	 369.6031
17710 	 373.7637
17720 	 367.8111
17730 	 369.0706
17740 	 361.7560
17750 	 366.6926
17760 	 369.5752
17770 	 370.9056
17780 	 370.3517
17790 	 372.0948
17800 	 370.5219
17810 	 372.0704
17820 	 374.8506
17830 	 368.2396
17840 	 367.0543
17850 	 370.4737
17860 	 368.8658
17870 	 362.4374
17880 	 369.0932
17890 	 366.9916
17900 	 364.2485
17910 	 369.1153
17920 	 368.3418
17930 	 373.2323
17940 	 371.2773
17950 	 373.2836
17960 	 368.8172
17970 	 369.2344
17980 	 371.1094
17990 	 374.2140
18000 	 374.2680
18010 	 370.4728
18020 	 377.8484
18030 	 377.0311
18040 	 375.7131
18050 	 377.9924
18060 	 376.7626
18070 	 378.9326
18080 	 371.3561
18090 	 371.8490
18100 	 371.8870
18110 	 373.9632
18120 	 370.9120
18130 	 367.4651
18140 	 370.1309
18150 	 377.8176
18160 	 372.9507
18170 	 371.2233
18180 	 370.1087
18190 	 368.1284
18200 	 377.6286
18210 	 373.8653
18220 	 369.6102
18230 	 368.5915
18240 	 369.3276
18250 	 367.1208
18260 	 368.8845
18270 	 373.4024
18280 	 371.3754
18290 	 371.5134
18300 	 374.1091
18310 	 365.2234
18320 	 368.2107
18330 	 368.7454
18340 	 370.4315
18350 	 368.7083
18360 	 367.0945
18370 	 368.2774
18380 	 369.4227
18390 	 371.1670
18400 	 370.7281
18410 	 370.9709
18420 	 369.4944
18430 	 369.2581
18440 	 370.8116
18450 	 366.4711
18460 	 375.0843
18470 	 372.1758
18480 	 366.9056
18490 	 381.3279
18500 	 367.6686
18510 	 372.1831
18520 	 367.7209
18530 	 366.3622
18540 	 372.2549
18550 	 372.0985
18560 	 372.0635
18570 	 368.0382
18580 	 366.4522
18590 	 369.7653
18600 	 369.9289
18610 	 375.3444
18620 	 370.6896
18630 	 370.2022
18640 	 368.7730
18650 	 374.0960
18660 	 373.1361
18670 	 366.4426
18680 	 366.6620
18690 	 377.0075
18700 	 366.6752
18710 	 368.6332
18720 	 364.1096
18730 	 369.2412
18740 	 365.3832
18750 	 365.2251
18760 	 371.0322
18770 	 368.8364
18780 	 367.1319
18790 	 365.5919
18800 	 364.2187
18810 	 366.8232
18820 	 368.2325
18830 	 369.5465
18840 	 366.1512
18850 	 368.2190
18860 	 365.3233
18870 	 365.4090
18880 	 369.8586
18890 	 364.9022
18900 	 364.9897
18910 	 373.3854
18920 	 367.0243
18930 	 373.6337
18940 	 364.7331
18950 	 369.4578
18960 	 372.2467
18970 	 372.8435
18980 	 369.8276
18990 	 366.2753
19000 	 370.7560
19010 	 368.6846
19020 	 366.3212
19030 	 369.5351
19040 	 372.0929
19050 	 370.2239
19060 	 369.3394
19070 	 372.4292
19080 	 369.6837
19090 	 368.4696
19100 	 367.3976
19110 	 369.5878
19120 	 361.6749
19130 	 360.4737
19140 	 362.7926
19150 	 360.5248
19160 	 359.5593
19170 	 365.3851
19180 	 365.7018
19190 	 361.3638
19200 	 362.5358
19210 	 361.0524
19220 	 367.2732
19230 	 366.0079
19240 	 370.0643
19250 	 375.9578
19260 	 373.6858
19270 	 361.4489
19280 	 367.5321
19290 	 362.3252
19300 	 366.0866
19310 	 367.3503
19320 	 366.1717
19330 	 366.7794
19340 	 365.6351
19350 	 366.6691
19360 	 372.7933
19370 	 364.4587
19380 	 369.0629
19390 	 368.6779
19400 	 372.4044
19410 	 369.5073
19420 	 370.4558
19430 	 363.5186
19440 	 363.2272
19450 	 364.5863
19460 	 367.0208
19470 	 367.5555
19480 	 366.6004
19490 	 369.7011
19500 	 369.2665
19510 	 368.5227
19520 	 375.7487
19530 	 369.5365
19540 	 373.0180
19550 	 367.7698
19560 	 373.2852
19570 	 365.7031
19580 	 364.2991
19590 	 368.0949
19600 	 371.7977
19610 	 370.4778
19620 	 371.8648
19630 	 371.9547
19640 	 375.8774
19650 	 371.2290
19660 	 370.1798
19670 	 370.1247
19680 	 366.1723
19690 	 366.5520
19700 	 370.1383
19710 	 366.8871
19720 	 371.9752
19730 	 370.1807
19740 	 374.8503
19750 	 373.0002
19760 	 367.7398
19770 	 373.9423
19780 	 370.5878
19790 	 366.9732
19800 	 367.1435
19810 	 371.8814
19820 	 374.4851
19830 	 374.1209
19840 	 369.4575
19850 	 371.0274
19860 	 369.3676
19870 	 370.2281
19880 	 364.8139
19890 	 367.0329
19900 	 370.3988
19910 	 367.4080
19920 	 364.0299
19930 	 369.7174
19940 	 364.6994
19950 	 368.1554
19960 	 370.2653
19970 	 369.8406
19980 	 370.3587
19990 	 361.1387
20000 	 369.7243
20010 	 367.4215
20020 	 371.4944
20030 	 368.5401
20040 	 371.2225
20050 	 370.9587
20060 	 367.6434
20070 	 369.9542
20080 	 375.9305
20090 	 369.4649
20100 	 367.5246
20110 	 368.1867
20120 	 367.0484
20130 	 370.4714
20140 	 366.8469
20150 	 367.9131
20160 	 371.0913
20170 	 364.6279
20180 	 372.6598
20190 	 367.2730
20200 	 372.6607
20210 	 369.7408
20220 	 376.1510
20230 	 368.9864
20240 	 370.2356
20250 	 371.6496
20260 	 366.7708
20270 	 363.5706
20280 	 369.9883
20290 	 372.2925
20300 	 369.2355
20310 	 371.9766
20320 	 363.9081
20330 	 371.2296
20340 	 374.2444
20350 	 367.7326
20360 	 365.2092
20370 	 372.5264
20380 	 365.9048
20390 	 365.8183
20400 	 370.8067
20410 	 362.1583
20420 	 372.1461
20430 	 364.2520
20440 	 362.3652
20450 	 370.3114
20460 	 372.1239
20470 	 365.4949
20480 	 371.0973
20490 	 366.1995
20500 	 371.2577
20510 	 362.3255
20520 	 367.4080
20530 	 372.1732
20540 	 371.7172
20550 	 367.7988
20560 	 374.5763
20570 	 373.9922
20580 	 372.9866
20590 	 367.4186
20600 	 370.7332
20610 	 367.8436
20620 	 365.4713
20630 	 368.7937
20640 	 366.9138
20650 	 372.7039
20660 	 365.7096
20670 	 368.2936
20680 	 371.4455
20690 	 367.9909
20700 	 369.3639
20710 	 367.8454
20720 	 368.0473
20730 	 370.3931
20740 	 366.7998
20750 	 375.6566
20760 	 373.6006
20770 	 374.1964
20780 	 373.6946
20790 	 372.8710
20800 	 370.0851
20810 	 370.7450
20820 	 370.7674
20830 	 374.6832
20840 	 364.9197
20850 	 368.2346
20860 	 378.4707
20870 	 373.8933
20880 	 375.2674
20890 	 369.5181
20900 	 368.3893
20910 	 372.4246
20920 	 366.3832
20930 	 370.3433
20940 	 371.0956
20950 	 369.2771
20960 	 372.2243
20970 	 370.5169
20980 	 369.1174
20990 	 363.2565
21000 	 368.3682
21010 	 366.0761
21020 	 366.7724
21030 	 372.2644
21040 	 367.8388
21050 	 370.9082
21060 	 371.4897
21070 	 365.4237
21080 	 365.3896
21090 	 369.3331
21100 	 369.9087
21110 	 367.1401
21120 	 377.0209
21130 	 370.3074
21140 	 371.0084
21150 	 368.0290
21160 	 370.6877
21170 	 374.4241
21180 	 368.0336
21190 	 370.9690
21200 	 371.4463
21210 	 367.3248
21220 	 367.2905
21230 	 367.5368
21240 	 371.9067
21250 	 370.2360
21260 	 370.4504
21270 	 372.9165
21280 	 372.7839
21290 	 369.8467
21300 	 364.6373
21310 	 369.5320
21320 	 370.5263
21330 	 373.4122
21340 	 368.9588
21350 	 371.4882
21360 	 372.5604
21370 	 370.5057
21380 	 369.5968
21390 	 370.5280
21400 	 364.3229
21410 	 372.2742
21420 	 369.3605
21430 	 368.6443
21440 	 374.5694
21450 	 372.1998
21460 	 372.9570
21470 	 371.0772
21480 	 368.0817
21490 	 366.7493
21500 	 371.5762
21510 	 370.3007
21520 	 367.1267
21530 	 368.8535
21540 	 370.5806
21550 	 373.0104
21560 	 373.4244
21570 	 373.1952
21580 	 367.2586
21590 	 370.4751
21600 	 368.1043
21610 	 365.5863
21620 	 366.0112
21630 	 371.6164
21640 	 372.5636
21650 	 375.3330
21660 	 368.4292
21670 	 369.3674
21680 	 371.3153
21690 	 364.5434
21700 	 369.6624
21710 	 363.6443
21720 	 368.2352
21730 	 370.6865
21740 	 373.1647
21750 	 376.9129
21760 	 375.1238
21770 	 377.2655
21780 	 372.9441
21790 	 366.3834
21800 	 372.7004
21810 	 373.2833
21820 	 369.3296
21830 	 372.3819
21840 	 371.6291
21850 	 371.5080
21860 	 365.2918
21870 	 374.3622
21880 	 373.6084
21890 	 373.3474
21900 	 364.5332
21910 	 367.4281
21920 	 371.5664
21930 	 371.3676
21940 	 371.6535
21950 	 370.6930
21960 	 371.7162
21970 	 368.6974
21980 	 371.6062
21990 	 363.4818
22000 	 367.3713
22010 	 366.5722
22020 	 370.1100
22030 	 363.6392
22040 	 366.2260
22050 	 366.5253
22060 	 371.0974
22070 	 368.4138
22080 	 371.1402
22090 	 372.1176
22100 	 375.7295
22110 	 370.1755
22120 	 376.2606
22130 	 373.8713
22140 	 371.7372
22150 	 366.6200
22160 	 367.3159
22170 	 367.3645
22180 	 375.2402
22190 	 372.7832
22200 	 372.3098
22210 	 370.6851
22220 	 367.4304
22230 	 364.2071
22240 	 369.2057
22250 	 372.2844
22260 	 373.6443
22270 	 371.4225
22280 	 366.8445
22290 	 369.8664
22300 	 374.9192
22310 	 367.5283
22320 	 368.6274
22330 	 373.5026
22340 	 367.5338
22350 	 369.9618
22360 	 370.9500
22370 	 368.8099
22380 	 372.7217
22390 	 371.8016
22400 	 371.0008
22410 	 366.7771
22420 	 371.5510
22430 	 370.1917
22440 	 369.2133
22450 	 367.8766
22460 	 370.2664
22470 	 367.3668
22480 	 369.5708
22490 	 369.8455
22500 	 370.4616
22510 	 373.8039
22520 	 367.2332
22530 	 370.8169
22540 	 370.8967
22550 	 369.3396
22560 	 370.9929
22570 	 376.7450
22580 	 370.9100
22590 	 372.7319
22600 	 369.7265
22610 	 374.0502
22620 	 371.3100
22630 	 374.2157
22640 	 378.0157
22650 	 372.0028
22660 	 373.3243
22670 	 377.7960
22680 	 367.7017
22690 	 376.4245
22700 	 372.8241
22710 	 370.2859
22720 	 368.7170
22730 	 371.3187
22740 	 372.0965
22750 	 366.1086
22760 	 369.5692
22770 	 366.0318
22780 	 371.3678
22790 	 364.6106
22800 	 364.0815
22810 	 365.7466
22820 	 365.6158
22830 	 370.9606
22840 	 372.2005
22850 	 372.8155
22860 	 370.6113
22870 	 374.1251
22880 	 369.1770
22890 	 368.0733
22900 	 370.8395
22910 	 366.8472
22920 	 369.5040
22930 	 370.3023
22940 	 374.6979
22950 	 369.5813
22960 	 373.0356
22970 	 371.0599
22980 	 370.0241
22990 	 371.1320
23000 	 368.8364
23010 	 373.1487
23020 	 372.6312
23030 	 375.2470
23040 	 372.2996
23050 	 372.0267
23060 	 375.0168
23070 	 369.7651
23080 	 365.5216
23090 	 370.7390
23100 	 367.4786
23110 	 367.9031
23120 	 376.7705
23130 	 371.4479
23140 	 371.4031
23150 	 363.2570
23160 	 364.8882
23170 	 364.9438
23180 	 365.1460
23190 	 363.0519
23200 	 368.9933
23210 	 366.0070
23220 	 363.8353
23230 	 365.3759
23240 	 367.6944
23250 	 364.0640
23260 	 368.0754
23270 	 369.0909
23280 	 366.7899
23290 	 372.6848
23300 	 368.0049
23310 	 373.3946
23320 	 377.9821
23330 	 369.8434
23340 	 374.1447
23350 	 369.3184
23360 	 376.4957
23370 	 373.5842
23380 	 372.2237
23390 	 370.9994
23400 	 372.1342
23410 	 370.5672
23420 	 369.2177
23430 	 371.3399
23440 	 368.1777
23450 	 367.6917
23460 	 366.8762
23470 	 370.4437
23480 	 367.1394
23490 	 369.9969
23500 	 366.2985
23510 	 369.5510
23520 	 367.5880
23530 	 369.1706
23540 	 370.9932
23550 	 370.7531
23560 	 363.3470
23570 	 372.1648
23580 	 373.6160
23590 	 369.7215
23600 	 371.0467
23610 	 366.8402
23620 	 365.5902
23630 	 369.4905
23640 	 362.0428
23650 	 373.6355
23660 	 370.7367
23670 	 369.6423
23680 	 377.2641
23690 	 371.5571
23700 	 371.2332
23710 	 371.8766
23720 	 370.2294
23730 	 373.8934
23740 	 369.2696
23750 	 368.0941
23760 	 367.8552
23770 	 366.4408
23780 	 371.7451
23790 	 367.5730
23800 	 372.1877
23810 	 366.2276
23820 	 363.2167
23830 	 370.8264
23840 	 373.0151
23850 	 366.8325
23860 	 368.6084
23870 	 371.8476
23880 	 368.5594
23890 	 370.4025
23900 	 368.0347
23910 	 365.9023
23920 	 372.2961
23930 	 363.1952
23940 	 366.6518
23950 	 370.0034
23960 	 370.4465
23970 	 374.1396
23980 	 366.7722
23990 	 368.2442
24000 	 371.0359
24010 	 373.6496
24020 	 373.2687
24030 	 384.4703
24040 	 374.1668
24050 	 376.3921
24060 	 365.2889
24070 	 366.8499
24080 	 371.0880
24090 	 366.4252
24100 	 368.8751
24110 	 369.3590
24120 	 373.7684
24130 	 373.1695
24140 	 370.9546
24150 	 370.0154
24160 	 368.4822
24170 	 373.7606
24180 	 366.5065
24190 	 370.7978
24200 	 363.6115
24210 	 372.1120
24220 	 367.0250
24230 	 369.4505
24240 	 370.1177
24250 	 370.1815
24260 	 368.7448
24270 	 376.0957
24280 	 372.8498
24290 	 373.9330
24300 	 375.6490
24310 	 376.3573
24320 	 374.5286
24330 	 372.6164
24340 	 373.7407
24350 	 368.0750
24360 	 368.7539
24370 	 372.6176
24380 	 375.2707
24390 	 362.5762
24400 	 366.3508
24410 	 366.9068
24420 	 372.0048
24430 	 374.4436
24440 	 376.9971
24450 	 371.5403
24460 	 369.0956
24470 	 367.8753
24480 	 371.7788
24490 	 366.1424
24500 	 361.2881
24510 	 370.2347
24520 	 368.4331
24530 	 373.4157
24540 	 369.5406
24550 	 371.9696
24560 	 372.0666
24570 	 368.3048
24580 	 368.9706
24590 	 373.0151
24600 	 369.1812
24610 	 371.6370
24620 	 371.5560
24630 	 374.7994
24640 	 368.9688
24650 	 368.9912
24660 	 375.7709
24670 	 369.7813
24680 	 369.4974
24690 	 370.3262
24700 	 368.5482
24710 	 375.9468
24720 	 371.2553
24730 	 373.5864
24740 	 373.9867
24750 	 371.1581
24760 	 369.8160
24770 	 371.2071
24780 	 370.7035
24790 	 365.6993
24800 	 370.3703
24810 	 367.9010
24820 	 369.5959
24830 	 376.2777
24840 	 369.9371
24850 	 371.4063
24860 	 370.2774
24870 	 374.1488
24880 	 371.2297
24890 	 370.4068
24900 	 372.2109
24910 	 375.9478
24920 	 373.0316
24930 	 370.5179
24940 	 368.4433
24950 	 368.0089
24960 	 368.8913
24970 	 373.6044
24980 	 370.4475
24990 	 372.5824
25000 	 371.2975
25010 	 374.5166
25020 	 370.7399
25030 	 367.2949
25040 	 369.0479
25050 	 372.0083
25060 	 369.3989
25070 	 374.1602
25080 	 372.3280
25090 	 368.0670
25100 	 369.3049
25110 	 369.4839
25120 	 365.8670
25130 	 366.7834
25140 	 364.6106
25150 	 365.7537
25160 	 372.3434
25170 	 367.4945
25180 	 364.2268
25190 	 369.1985
25200 	 361.7271
25210 	 366.1735
25220 	 375.0471
25230 	 374.9949
25240 	 369.4134
25250 	 370.1319
25260 	 373.2099
25270 	 365.6766
25280 	 369.6216
25290 	 366.4631
25300 	 367.0687
25310 	 370.9647
25320 	 371.1187
25330 	 370.8924
25340 	 375.1188
25350 	 371.7464
25360 	 368.4700
25370 	 373.7231
25380 	 367.1453
25390 	 366.3509
25400 	 368.9617
25410 	 367.0868
25420 	 366.8611
25430 	 369.8980
25440 	 375.8476
25450 	 371.6674
25460 	 364.5988
25470 	 370.2702
25480 	 373.4932
25490 	 368.6745
25500 	 373.0955
25510 	 371.0401
25520 	 373.2835
25530 	 369.0278
25540 	 368.3829
25550 	 370.1469
25560 	 374.7043
25570 	 374.2402
25580 	 369.1514
25590 	 367.7820
25600 	 368.9778
25610 	 364.5536
25620 	 369.6897
25630 	 372.0777
25640 	 371.0529
25650 	 371.0576
25660 	 373.2247
25670 	 365.4235
25680 	 370.4871
25690 	 369.7315
25700 	 370.5254
25710 	 374.4030
25720 	 369.0433
25730 	 369.2534
25740 	 375.4118
25750 	 368.3565
25760 	 363.4261
25770 	 370.8979
25780 	 365.1145
25790 	 370.6178
25800 	 368.2984
25810 	 370.7113
25820 	 373.5051
25830 	 366.0184
25840 	 366.4917
25850 	 370.2079
25860 	 364.2631
25870 	 372.3453
25880 	 367.3895
25890 	 366.1233
25900 	 370.1424
25910 	 371.4457
25920 	 372.4572
25930 	 374.8678
25940 	 373.3836
25950 	 367.4198
25960 	 368.8555
25970 	 362.5908
25980 	 362.6335
25990 	 368.7459
26000 	 368.2779
26010 	 370.3074
26020 	 364.4920
26030 	 368.9321
26040 	 366.8870
26050 	 368.4972
26060 	 370.0770
26070 	 372.9870
26080 	 371.4460
26090 	 367.1027
26100 	 368.9209
26110 	 366.6890
26120 	 370.6759
26130 	 372.3460
26140 	 370.2085
26150 	 371.9319
26160 	 363.6126
26170 	 367.3870
26180 	 370.5530
26190 	 373.6474
26200 	 369.5748
26210 	 369.2539
26220 	 371.6623
26230 	 369.2642
26240 	 370.1578
26250 	 366.2500
26260 	 369.8952
26270 	 365.0353
26280 	 370.9828
26290 	 367.9256
26300 	 368.4734
26310 	 367.8813
26320 	 373.5563
26330 	 370.0480
26340 	 374.2911
26350 	 366.4128
26360 	 366.2835
26370 	 371.1683
26380 	 373.5510
26390 	 373.2428
26400 	 373.4697
26410 	 367.5173
26420 	 377.2137
26430 	 372.6003
26440 	 369.1670
26450 	 366.4137
26460 	 372.4820
26470 	 373.6201
26480 	 372.3549
26490 	 373.2401
26500 	 375.4488
26510 	 375.7914
26520 	 370.6714
26530 	 377.3770
26540 	 367.4033
26550 	 368.7097
26560 	 367.7364
26570 	 367.6006
26580 	 366.3648
26590 	 367.2108
26600 	 374.5749
26610 	 375.0937
26620 	 372.1878
26630 	 370.3949
26640 	 372.0594
26650 	 372.9949
26660 	 370.2292
26670 	 371.1269
26680 	 363.1109
26690 	 369.5027
26700 	 369.5494
26710 	 375.1735
26720 	 372.5863
26730 	 368.3059
26740 	 371.6594
26750 	 371.2886
26760 	 369.4142
26770 	 367.9361
26780 	 373.0672
26790 	 370.3664
26800 	 368.5869
26810 	 373.2754
26820 	 370.1910
26830 	 373.8961
26840 	 370.4799
26850 	 371.5078
26860 	 369.1128
26870 	 365.0328
26880 	 365.2295
26890 	 370.2439
26900 	 366.7570
26910 	 371.6292
26920 	 370.8638
26930 	 369.7318
26940 	 365.4791
26950 	 368.3241
26960 	 368.1457
26970 	 367.1255
26980 	 369.5528
26990 	 364.9634
27000 	 373.1136
27010 	 369.2911
27020 	 371.1938
27030 	 374.3812
27040 	 373.0550
27050 	 372.7415
27060 	 373.3849
27070 	 368.0016
27080 	 367.2964
27090 	 370.3854
27100 	 373.2500
27110 	 374.4745
27120 	 371.3638
27130 	 367.7170
27140 	 372.3485
27150 	 373.0073
27160 	 367.3090
27170 	 364.0563
27180 	 374.5257
27190 	 372.2786
27200 	 370.8577
27210 	 363.4894
27220 	 371.4919
27230 	 364.8803
27240 	 372.7734
27250 	 375.5889
27260 	 367.7959
27270 	 372.0970
27280 	 373.0202
27290 	 368.3926
27300 	 366.7085
27310 	 370.2975
27320 	 371.4744
27330 	 368.3136
27340 	 374.0948
27350 	 371.6215
27360 	 369.0069
27370 	 375.0600
27380 	 372.8221
27390 	 368.2281
27400 	 375.8802
27410 	 374.7806
27420 	 367.9867
27430 	 367.1551
27440 	 367.2902
27450 	 372.1864
27460 	 364.6461
27470 	 366.7265
27480 	 375.9998
27490 	 369.8213
27500 	 370.3379
27510 	 372.6253
27520 	 372.6420
27530 	 368.4850
27540 	 366.6674
27550 	 371.0537
27560 	 367.4956
27570 	 367.0431
27580 	 369.1880
27590 	 367.3546
27600 	 370.9680
27610 	 371.8812
27620 	 371.6134
27630 	 373.0272
27640 	 365.9924
27650 	 370.2486
27660 	 371.6086
27670 	 368.8171
27680 	 367.9887
27690 	 369.5502
27700 	 373.7905
27710 	 370.8138
27720 	 369.6184
27730 	 367.7707
27740 	 368.3122
27750 	 372.0866
27760 	 373.9761
27770 	 373.0892
27780 	 367.1472
27790 	 370.2864
27800 	 371.6761
27810 	 376.4143
27820 	 368.3959
27830 	 366.7754
27840 	 370.0520
27850 	 369.2358
27860 	 374.7240
27870 	 369.2900
27880 	 374.9051
27890 	 372.2587
27900 	 374.6145
27910 	 367.1263
27920 	 370.8523
27930 	 373.5858
27940 	 370.5243
27950 	 365.0921
27960 	 369.7254
27970 	 367.8753
27980 	 365.0492
27990 	 368.0971
28000 	 371.0855
