#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
159970	933.7361935609172	155.92681036873637	193.30843198735536
159980	986.7570711214968	155.7960592621519	193.19698212596387
159990	955.0124281575769	155.87478108437023	193.27664552596625
160000	975.4981520392977	155.84173147584517	193.24663487771267
160010	1042.585852793175	155.68558839223783	193.10767035242282
160020	1134.4748647302633	155.4990257448118	192.91958132074097
160030	928.1294912704349	155.94500131880022	193.3720416690324
160040	875.8415688077287	156.0847141838101	193.4979054816098
160050	971.2013074691889	155.933215101936	193.3241521574581
160060	925.6302412153555	156.0423790651244	193.43896437907745
160070	727.3977722463167	156.45409589765177	193.8603114048876
160080	753.2067083711584	156.37873984674133	193.8126460300256
160090	937.4291083252434	155.98566449973316	193.4233173792653
160100	1038.6704794181244	155.7593319049759	193.21555855442904
160110	1159.1380446896683	155.51821151887555	192.97796890272215
160120	1099.665328806966	155.67485465162807	193.1173184254069
160130	1100.2871999054087	155.6780812295078	193.13439988743588
160140	1100.838663064729	155.71497972433642	193.14307493216006
160150	1236.1228661431085	155.4372216577175	192.87154404131263
160160	998.3658712290679	155.9061965517579	193.36907661911715
160170	1047.0559048499358	155.796902287941	193.26993718760298
160180	908.4835389952292	156.06413352479495	193.56548676148336
160190	925.2011217736683	156.0530385105707	193.5405634860558
160200	866.462437882083	156.17968363020321	193.67193971933568
160210	831.8756360240324	156.26962241538513	193.75690306425213
160220	1113.1306313943978	155.7160722877149	193.1818791381324
160230	1143.2741529655407	155.64289194591566	193.1300650199238
160240	907.3629468384507	156.13898234210535	193.63243654434552
160250	823.5523140383497	156.3249039060662	193.82844341326685
160260	925.1258954347129	156.12394153235414	193.63363322439622
160270	670.9961200705907	156.6574492096422	194.17695417306862
160280	733.4274432719801	156.55121795957191	194.07056585536097
160290	809.2895437069991	156.40726254623775	193.92059342011615
160300	692.3992462139465	156.64365608378472	194.1745645201245
160310	800.7889972735524	156.42246345148345	193.95503841584008
160320	770.9790231963167	156.4685673216307	194.01900144547696
160330	910.3753731513658	156.18915556739276	193.73379344012235
160340	820.7195164893632	156.39605830690408	193.93387110860752
160350	912.4661096707639	156.2299462284767	193.74837360981897
160360	803.4212895818341	156.48648620404123	193.99014628026856
160370	691.8194035235783	156.71263395536633	194.2257218724904
160380	812.4352828438866	156.45377379547475	193.9720979769513
160390	857.2268026053684	156.3604937610345	193.88280615941682
160400	977.1629797556466	156.1019437240425	193.63160008857025
160410	817.4345692354261	156.43206037452018	193.97501921961495
160420	841.1768608400357	156.3849736961701	193.9325781567656
160430	792.7729970372161	156.4849719134818	194.0440133411232
160440	657.6901006382628	156.76820844935435	194.33822514217317
160450	629.1308160193881	156.82347553062962	194.40049209891416
160460	692.7041587633763	156.7059262057596	194.2798329189368
160470	651.34106186367	156.82009808464716	194.3788783926124
160480	775.912464635138	156.59087802166238	194.1272817628939
160490	755.3790925067883	156.65328490775065	194.18807515087013
160500	731.8113406955038	156.69152737175196	194.24248502647407
160510	720.9170284089464	156.70673674707385	194.27203201516167
160520	925.0771702948401	156.29054967765975	193.85578437459634
160530	678.8025091345074	156.80559504454166	194.38695540814973
160540	801.1715453618542	156.55167619566924	194.13217581547372
160550	663.7229823025643	156.82106788753416	194.42172120491063
160560	814.7891589180695	156.52269732156904	194.11371806333008
160570	643.1092948646557	156.8649097653116	194.47882058465902
160580	729.8726597314597	156.66594225696093	194.3002158992367
160590	728.6776475581992	156.6791551358892	194.3129923724093
160600	672.0444259562819	156.80415643263697	194.4445300524805
160610	639.8106987336924	156.8745668899062	194.5186230674328
160620	622.1376973629037	156.9241357134424	194.5678373758623
160630	708.5436830338158	156.74447196264413	194.40090548978932
160640	708.9227450289574	156.75724713435704	194.40929753321984
